"PID","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Yr_Blt","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Longitude","Latitude","Sale_Price"
903227140,"Two_Story_1945_and_Older","Residential_Medium_Density",50,6000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","Two_Story","Above_Average","Above_Average",1939,1950,"Gable","CompShg","MetalSd","VinylSd","None",0,"Typical","Typical","CBlock","Typical","Typical","Mn","Rec",6,"Unf",0,324,600,"GasA","Excellent","Y","SBrkr",608,624,0,1232,0,0,1,1,3,1,"Typical",6,"Typ",2,"Typical","Attchd",1939,"Unf",1,217,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Good_Wood","None",0,2,2007,"WD ","Normal",-93.623521,42.033612,128000
903228080,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",60,6000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Above_Average",1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Good","BrkTil","Typical","Good","No","ALQ",1,"Unf",0,360,735,"GasA","Excellent","Y","SBrkr",869,349,0,1218,0,1,1,0,3,1,"Typical",6,"Typ",1,"Good","Detchd",2003,"Unf",2,440,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,3,2007,"WD ","Normal",-93.621501,42.033336,131000
903231050,"One_and_Half_Story_Unfinished_All_Ages","Residential_Medium_Density",51,6120,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Unf","Average","Good",1939,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"Good","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,884,884,"GasA","Excellent","Y","SBrkr",884,0,0,884,0,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1939,"Unf",1,240,"Typical","Typical","Paved",0,0,136,0,0,0,"No_Pool","Minimum_Privacy","None",0,7,2007,"WD ","Normal",-93.623643,42.032399,113000
903231090,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",0,6240,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Average",1938,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","LwQ",4,"Unf",0,809,861,"GasA","Good","Y","SBrkr",861,548,0,1409,1,0,1,1,3,1,"Typical",6,"Typ",1,"Good","Detchd",1968,"Unf",2,528,"Typical","Typical","Paved",225,0,84,0,0,0,"No_Pool","No_Fence","None",0,3,2007,"WD ","Normal",-93.623631,42.031433,126000
903231180,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",52,6240,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Average","Very_Good",1939,1952,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Good","BrkTil","Typical","Typical","No","Rec",6,"Unf",0,624,672,"GasA","Excellent","Y","SBrkr",899,423,0,1322,1,0,1,0,4,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd",1939,"Unf",1,280,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,7,2007,"WD ","Normal",-93.624539,42.031438,132000
903232100,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",52,6240,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Average","Good",1930,1992,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,966,966,"GasA","Excellent","Y","SBrkr",1014,412,0,1426,0,0,1,0,3,1,"Typical",6,"Typ",1,"Good","Detchd",1930,"Unf",1,230,"Fair","Typical","Paved",174,0,96,0,0,0,"No_Pool","Good_Privacy","None",0,7,2007,"WD ","Normal",-93.622551,42.03142,131750
903233030,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",51,6120,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Average","Above_Average",1926,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","ALQ",1,"Unf",0,405,756,"GasA","Good","Y","FuseA",903,378,0,1281,1,0,1,0,2,1,"Good",6,"Typ",0,"No_Fireplace","Detchd",1926,"Unf",2,379,"Typical","Typical","Paved",25,0,0,0,0,0,"No_Pool","No_Fence","None",0,8,2007,"WD ","Normal",-93.621504,42.032505,132500
903233050,"Two_Story_1945_and_Older","Residential_Medium_Density",51,6120,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","Two_Story","Average","Very_Good",1920,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Typical","Typical","Mn","Unf",7,"Unf",0,939,939,"GasA","Excellent","Y","SBrkr",939,574,0,1513,0,0,1,1,4,1,"Typical",8,"Typ",0,"No_Fireplace","Detchd",1933,"Unf",1,180,"Fair","Fair","Dirt_Gravel",24,0,150,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",-93.621502,42.032386,137500
903233140,"One_and_Half_Story_Unfinished_All_Ages","Residential_Medium_Density",51,6120,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Unf","Good","Very_Good",1929,2001,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,832,832,"GasA","Excellent","Y","FuseA",854,0,0,854,0,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1991,"Unf",2,576,"Typical","Typical","Paved",48,112,0,0,0,0,"No_Pool","Good_Privacy","None",0,7,2007,"WD ","Normal",-93.6224,42.031321,132000
903233180,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",52,6240,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Above_Average",1931,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Fair","No","LwQ",4,"Unf",0,459,884,"GasA","Typical","Y","FuseA",959,408,0,1367,0,0,1,0,3,1,"Typical",6,"Typ",1,"Good","Detchd",1978,"Unf",1,560,"Typical","Typical","Paved",0,0,0,0,120,0,"No_Pool","No_Fence","None",0,11,2007,"WD ","Normal",-93.622402,42.031483,127500
903234160,"One_Story_1945_and_Older","Residential_Medium_Density",60,6180,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Brookside","Norm","Norm","OneFam","One_Story","Above_Average","Average",1926,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,960,960,"GasA","Typical","N","SBrkr",986,0,0,986,0,0,1,0,2,1,"Typical",5,"Typ",1,"Good","Detchd",1926,"Unf",1,180,"Typical","Typical","Paved",0,128,0,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",-93.6212119,42.0314873,102000
903236130,"Two_Story_1945_and_Older","Residential_Medium_Density",47,7755,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","Two_Story","Above_Average","Very_Good",1918,1995,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Good","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1100,1100,"GasA","Excellent","Y","FuseA",1100,1164,0,2264,0,0,2,1,4,1,"Typical",8,"Typ",0,"No_Fireplace","Detchd",1950,"Unf",1,408,"Typical","Typical","Paved",0,152,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,5,2007,"WD ","Normal",-93.6209132,42.0304477,200000
903400040,"Two_Story_1945_and_Older","Residential_Low_Density",60,13515,"Pave","Paved","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","Two_Story","Above_Average","Above_Average",1919,1950,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","PConc","Typical","Typical","No","Unf",7,"Unf",0,764,764,"GasA","Excellent","Y","FuseA",1060,764,0,1824,0,0,1,0,3,1,"Typical",8,"Typ",1,"Good","Detchd",1940,"Unf",2,520,"Typical","Typical","Dirt_Gravel",0,0,126,0,0,0,"No_Pool","Good_Privacy","None",0,7,2007,"WD ","Normal",-93.62576,42.029451,180500
903401070,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,8850,"Pave","Paved","Regular","Bnk","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Good",1920,1950,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"Typical","Good","PConc","Typical","Typical","No","Unf",7,"Unf",0,768,768,"GasA","Excellent","Y","SBrkr",752,624,0,1376,0,0,1,0,3,1,"Good",7,"Typ",0,"No_Fireplace","Detchd",1977,"Unf",2,576,"Typical","Typical","Partial_Pavement",0,54,144,0,0,0,"No_Pool","No_Fence","None",0,2,2007,"WD ","Normal",-93.625435,42.026912,165000
903425270,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,8550,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","RRAn","Norm","OneFam","One_and_Half_Fin","Average","Average",1926,1950,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","Typical","PConc","Fair","Typical","No","Unf",7,"Unf",0,750,750,"GasA","Typical","Y","SBrkr",960,356,0,1316,0,0,1,0,4,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd",1965,"Unf",2,576,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,10,2007,"ConLw","Family",-93.625285,42.026998,90000
903425280,"Two_Story_1945_and_Older","Residential_Low_Density",60,8730,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","RRAn","Norm","OneFam","Two_Story","Above_Average","Good",1915,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,698,698,"GasA","Excellent","Y","FuseA",698,698,0,1396,0,0,1,0,3,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd",2003,"Unf",1,384,"Typical","Typical","Paved",0,0,0,0,259,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",-93.625284,42.027088,153575
903426010,"Two_Story_1945_and_Older","Residential_Medium_Density",0,5700,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Old_Town","Feedr","Norm","OneFam","Two_Story","Good","Above_Average",1929,1990,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Rec",6,"Unf",0,336,672,"GasA","Good","N","FuseA",672,672,0,1344,1,0,1,1,3,1,"Good",6,"Typ",1,"Good","Attchd",1979,"Unf",2,456,"Typical","Typical","Paved",0,0,70,0,0,0,"No_Pool","Good_Privacy","None",0,9,2007,"WD ","Normal",-93.6241649,42.0299664,140000
903427040,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",60,8520,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Artery","Norm","OneFam","One_and_Half_Fin","Above_Average","Good",1916,1950,"Gable","CompShg","Stucco","Stucco","None",0,"Typical","Good","BrkTil","Typical","Typical","No","Rec",6,"LwQ",546,0,714,"GasW","Typical","N","SBrkr",1664,862,0,2526,0,0,2,0,5,1,"Good",10,"Typ",1,"Good","Detchd",1916,"Unf",1,216,"Typical","Typical","Paved",88,15,0,0,0,0,"No_Pool","Good_Wood","None",0,8,2007,"CWD","Family",-93.62033,42.02911,136000
903430040,"One_and_Half_Story_Unfinished_All_Ages","Residential_Medium_Density",40,5680,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","One_and_Half_Fin","Average","Below_Average",1901,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,592,592,"GasA","Typical","N","FuseA",933,240,0,1173,0,0,2,0,3,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd",1920,"Unf",1,240,"Typical","Fair","Paved",0,25,77,0,0,0,"No_Pool","Minimum_Privacy","None",0,9,2007,"WD ","AdjLand",-93.622147,42.02752,113000
903430050,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",40,5680,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","One_and_Half_Fin","Average","Fair",1901,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,969,969,"GasA","Typical","N","FuseA",969,245,0,1214,0,0,1,0,2,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",1920,"Unf",1,216,"Typical","Typical","Dirt_Gravel",0,0,77,0,0,0,"No_Pool","Minimum_Privacy","None",0,9,2007,"WD ","AdjLand",-93.6220032,42.0275775,117000
903450060,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",0,7758,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","One_and_Half_Fin","Good","Below_Average",1931,1950,"Gable","CompShg","Stucco","Stucco","BrkFace",600,"Typical","Fair","PConc","Typical","Typical","No","LwQ",4,"Unf",0,816,1040,"GasA","Excellent","Y","FuseF",1226,592,0,1818,0,0,1,1,4,1,"Typical",7,"Typ",2,"Typical","Detchd",1951,"Unf",1,240,"Typical","Typical","Paved",0,0,0,0,184,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",-93.628447,42.025229,169500
903451110,"One_and_Half_Story_Unfinished_All_Ages","Residential_Medium_Density",57,7449,"Pave","Gravel","Regular","Bnk","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","One_and_Half_Unf","Good","Good",1930,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","PConc","Typical","Typical","No","Unf",7,"Unf",0,637,637,"GasA","Excellent","Y","FuseF",1108,0,0,1108,0,0,1,0,3,1,"Good",6,"Typ",1,"Good","Attchd",1930,"Unf",1,280,"Typical","Typical","Dirt_Gravel",0,0,205,0,0,0,"No_Pool","Good_Privacy","None",0,6,2007,"WD ","Normal",-93.628301,42.02543,139400
903453080,"Split_or_Multilevel","Residential_Medium_Density",120,13200,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","SLvl","Above_Average","Above_Average",1963,1963,"Gable","CompShg","HdBoard","HdBoard","BrkFace",234,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,366,741,"GasA","Fair","Y","SBrkr",1497,797,0,2294,0,0,3,0,5,1,"Typical",9,"Typ",1,"Good","Attchd",1963,"Unf",2,658,"Typical","Typical","Paved",0,110,0,0,0,0,"No_Pool","No_Fence","None",0,4,2007,"WD ","Normal",-93.629496,42.021576,202500
903454010,"Two_Story_1945_and_Older","Residential_Medium_Density",60,6882,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","Two_Story","Above_Average","Good",1914,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","PConc","Typical","Typical","No","Unf",7,"Unf",0,684,684,"GasA","Typical","Y","SBrkr",773,582,0,1355,0,0,1,1,3,1,"Good",7,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Paved",136,0,115,0,0,0,"No_Pool","No_Fence","None",0,3,2007,"WD ","Normal",-93.6277573,42.0249982,127000
903454090,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",50,9000,"Pave","No_Alley_Access","Regular","Bnk","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Above_Average",1937,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Good","PConc","Typical","Typical","No","Unf",7,"Unf",0,780,780,"GasA","Typical","Y","SBrkr",780,595,0,1375,0,0,1,1,3,1,"Good",6,"Typ",1,"Good","Detchd",1979,"Unf",1,544,"Typical","Typical","Partial_Pavement",0,162,0,0,126,0,"No_Pool","No_Fence","None",0,12,2007,"WD ","Normal",-93.6275137,42.0242321,141000
903456110,"Two_Story_1946_and_Newer","Residential_Medium_Density",60,9780,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","Two_Story","Good","Excellent",1950,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Excellent","CBlock","Typical","Typical","No","LwQ",4,"Rec",398,224,976,"GasA","Excellent","Y","SBrkr",976,976,0,1952,0,0,1,1,4,1,"Good",8,"Typ",2,"Typical","Detchd",1950,"Fin",1,299,"Typical","Typical","Paved",285,0,0,0,216,0,"No_Pool","No_Fence","None",0,4,2007,"WD ","Normal",-93.629501,42.0227,212300
903457040,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",60,10320,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Average",1915,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Fair","No","LwQ",4,"Unf",0,763,1138,"GasA","Good","Y","SBrkr",1138,1042,0,2180,0,0,1,1,3,1,"Typical",7,"Typ",1,"Good","Detchd",2006,"Unf",2,720,"Typical","Typical","Dirt_Gravel",0,0,170,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",-93.6274918,42.0238856,161000
903457130,"Two_Family_conversion_All_Styles_and_Ages","Residential_Medium_Density",52,4330,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","TwoFmCon","One_and_Half_Fin","Below_Average","Above_Average",1958,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Fair","Typical","No","Rec",6,"ALQ",127,0,808,"GasA","Typical","Y","SBrkr",838,477,0,1315,1,0,2,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1958,"RFn",2,436,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,2,2007,"COD","Abnorml",-93.628263,42.022963,99500
903458020,"Two_and_Half_Story_All_Ages","Residential_Medium_Density",60,7200,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","Two_and_Half_Unf","Average","Good",1920,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Typical","Fair","No","Unf",7,"Unf",0,530,530,"GasA","Typical","N","SBrkr",581,530,0,1111,0,0,1,0,3,1,"Fair",6,"Typ",0,"No_Fireplace","Detchd",1935,"Unf",1,288,"Typical","Typical","Dirt_Gravel",0,0,144,0,0,0,"No_Pool","No_Fence","None",0,3,2007,"WD ","Normal",-93.6263765,42.0238391,101000
903458060,"One_Story_1945_and_Older","Residential_Medium_Density",40,4800,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Iowa_DOT_and_Rail_Road","Norm","Norm","OneFam","One_Story","Below_Average","Good",1916,1990,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","LwQ",4,"Unf",0,999,1196,"GasA","Excellent","Y","FuseA",1196,0,0,1196,1,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1957,"Unf",2,440,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",-93.625297,42.023518,109900
903475040,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",0,12358,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Old_Town","Feedr","Norm","OneFam","One_and_Half_Fin","Average","Above_Average",1941,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,360,720,"GasA","Typical","Y","SBrkr",854,0,528,1382,0,0,1,1,2,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd",1991,"Unf",2,660,"Typical","Typical","Paved",237,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",-93.622793,42.026723,128500
903475060,"Two_Family_conversion_All_Styles_and_Ages","Residential_Medium_Density",60,10120,"Pave","No_Alley_Access","Slightly_Irregular","Bnk","AllPub","Inside","Gtl","Old_Town","Feedr","Norm","TwoFmCon","Two_and_Half_Unf","Good","Below_Average",1910,1950,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Fair","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,925,925,"GasA","Typical","N","FuseF",964,925,0,1889,0,0,1,1,4,2,"Typical",9,"Typ",1,"Good","Detchd",1960,"Unf",1,308,"Typical","Typical","Dirt_Gravel",0,0,264,0,0,0,"No_Pool","Minimum_Privacy","None",0,1,2007,"WD ","Normal",-93.622025,42.025893,122000
903476100,"One_and_Half_Story_Unfinished_All_Ages","Residential_Medium_Density",55,4388,"Pave","No_Alley_Access","Slightly_Irregular","Bnk","AllPub","Inside","Gtl","Old_Town","Feedr","Norm","OneFam","One_and_Half_Unf","Average","Good",1930,1950,"Gable","CompShg","WdShing","Wd Sdng","None",0,"Typical","Good","BrkTil","Typical","Typical","No","LwQ",4,"Unf",0,556,672,"GasA","Excellent","Y","SBrkr",840,0,0,840,0,0,1,0,3,1,"Typical",5,"Typ",1,"Typical","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",-93.62188,42.0261614,87000
903484080,"One_and_Half_Story_Finished_All_Ages","Residential_Medium_Density",60,10320,"Pave","Gravel","Regular","Lvl","AllPub","Corner","Gtl","Iowa_DOT_and_Rail_Road","Artery","Norm","OneFam","One_and_Half_Fin","Below_Average","Very_Poor",1910,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Fair","Fair","CBlock","Typical","Fair","No","Unf",7,"Unf",0,771,771,"GasA","Fair","Y","SBrkr",866,504,114,1484,0,0,2,0,3,1,"Typical",6,"Sal",0,"No_Fireplace","Detchd",1910,"Unf",1,264,"Typical","Fair","Dirt_Gravel",14,211,0,0,84,0,"No_Pool","No_Fence","None",0,9,2007,"COD","Abnorml",-93.623814,42.022951,50000
904100100,"Two_Story_1945_and_Older","Residential_Low_Density",107,12888,"Pave","No_Alley_Access","Regular","Bnk","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","OneFam","Two_Story","Good","Very_Good",1937,1980,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Good","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,717,1005,"GasA","Typical","Y","SBrkr",1262,1005,0,2267,1,0,1,1,3,1,"Typical",7,"Typ",2,"Good","Attchd",1937,"Fin",2,498,"Typical","Typical","Paved",521,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2007,"WD ","Normal",-93.655699,42.033524,219000
904101070,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",138,18030,"Pave","No_Alley_Access","Slightly_Irregular","Bnk","AllPub","Inside","Gtl","Clear_Creek","Norm","Norm","OneFam","One_and_Half_Fin","Average","Above_Average",1946,1994,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"BLQ",469,977,1598,"GasA","Typical","Y","SBrkr",1636,971,479,3086,0,0,3,0,3,1,"Excellent",12,"Maj1",1,"Good","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Paved",122,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,3,2007,"WD ","Normal",-93.656124,42.033285,200500
904301110,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,8160,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_and_Half_Fin","Average","Above_Average",1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","ALQ",1,"Unf",0,444,756,"GasA","Fair","N","FuseF",756,378,0,1134,1,0,1,1,3,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd",1940,"Unf",1,240,"Typical","Typical","Partial_Pavement",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2007,"WD ","AdjLand",-93.657089,42.028048,126000
904302010,"Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",59,4484,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","South_and_West_of_Iowa_State_University","Norm","Norm","TwoFmCon","One_and_Half_Fin","Average","Above_Average",1942,1979,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,187,672,"GasA","Typical","N","SBrkr",778,504,0,1282,1,0,1,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","Detchd",1942,"Unf",1,240,"Typical","Typical","Paved",0,88,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,7,2007,"WD ","Normal",-93.655924,42.028004,108500
